name,latitude,longitude,organization,date_type,date,time_start,time_end,speed,density,volume,capacity,v/c
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,6/9/2022,11:00:00,12:00:00,37,26,2795,1800,1.55
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,6/9/2022,12:00:00,13:00:00,36,7,277,1800,0.15
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,6/9/2022,13:00:00,14:00:00,34,8,314,1800,0.17
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,6/9/2022,14:00:00,15:00:00,34,8,248,1800,0.14
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,6/9/2022,15:00:00,16:00:00,35,5,271,1800,0.15
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,6/9/2022,16:00:00,17:00:00,21,121,3896,1800,2.16
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,6/9/2022,17:00:00,18:00:00,21,121,369,1800,0.21
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,6/9/2022,18:00:00,19:00:00,37,15,564,1800,0.31
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,5:00:00,6:00:00,29,37,117,1800,0.07
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,6:00:00,7:00:00,21,121,372,1800,0.21
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,7:00:00,8:00:00,21,122,357,1800,0.20
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,8:00:00,9:00:00,37,11,383,1800,0.21
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,9:00:00,10:00:00,36,5,267,1800,0.15
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,10:00:00,11:00:00,36,6,250,1800,0.14
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,11:00:00,12:00:00,21,121,2420,1800,1.34
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,12:00:00,13:00:00,34,7,349,1800,0.19
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,13:00:00,14:00:00,33,8,189,1800,0.11
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,14:00:00,15:00:00,35,9,271,1800,0.15
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,15:00:00,16:00:00,32,7,211,1800,0.12
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,16:00:00,17:00:00,21,121,3896,1800,2.16
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,17:00:00,18:00:00,21,121,2226,1800,1.24
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,8/9/2022,18:00:00,19:00:00,21,121,2968,1800,1.65
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,5:00:00,6:00:00,29,38,115,1800,0.06
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,6:00:00,7:00:00,21,121,368,1800,0.20
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,7:00:00,8:00:00,21,122,362,1800,0.20
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,8:00:00,9:00:00,37,11,368,1800,0.20
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,9:00:00,10:00:00,36,5,266,1800,0.15
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,10:00:00,11:00:00,36,6,230,1800,0.13
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,11:00:00,12:00:00,21,121,2405,1800,1.34
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,12:00:00,13:00:00,34,7,332,1800,0.18
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,13:00:00,14:00:00,33,8,223,1800,0.12
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,14:00:00,15:00:00,35,9,287,1800,0.16
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,15:00:00,16:00:00,32,7,196,1800,0.11
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,16:00:00,17:00:00,21,121,3869,1800,2.15
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,17:00:00,18:00:00,21,121,2225,1800,1.24
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,9/9/2022,18:00:00,19:00:00,21,121,2978,1800,1.65
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,5:00:00,6:00:00,29,39,114,1800,0.06
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,6:00:00,7:00:00,21,121,356,1800,0.20
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,7:00:00,8:00:00,21,121,365,1800,0.20
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,8:00:00,9:00:00,37,11,374,1800,0.21
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,9:00:00,10:00:00,35,7,318,1800,0.18
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,10:00:00,11:00:00,36,8,252,1800,0.14
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,holiday,10/9/2022,11:00:00,12:00:00,21,121,1142,1800,0.63
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,12:00:00,13:00:00,33,10,292,1800,0.16
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,13:00:00,14:00:00,33,7,219,1800,0.12
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,14:00:00,15:00:00,33,8,253,1800,0.14
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,15:00:00,16:00:00,34,6,225,1800,0.13
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,10/9/2022,16:00:00,17:00:00,21,121,3868,1800,2.15
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,holiday,10/9/2022,17:00:00,18:00:00,37,27,1103,1800,0.61
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,holiday,10/9/2022,18:00:00,19:00:00,37,11,359,1800,0.20
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,5:00:00,6:00:00,29,37,76,1800,0.04
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,6:00:00,7:00:00,21,121,221,1800,0.12
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,7:00:00,8:00:00,21,121,221,1800,0.12
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,8:00:00,9:00:00,22,7,220,1800,0.12
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,9:00:00,10:00:00,21,121,182,1800,0.10
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,10:00:00,11:00:00,22,5,154,1800,0.09
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,holiday,11/9/2022,11:00:00,12:00:00,21,122,656,1800,0.36
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,12:00:00,13:00:00,20,121,164,1800,0.09
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,13:00:00,14:00:00,20,121,141,1800,0.08
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,14:00:00,15:00:00,20,121,165,1800,0.09
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,15:00:00,16:00:00,20,122,153,1800,0.09
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,working,11/9/2022,16:00:00,17:00:00,21,121,2310,1800,1.28
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,holiday,11/9/2022,17:00:00,18:00:00,22,16,657,1800,0.37
ทางลงสุขุมวิท50,13.7015567,100.5907624,exat,holiday,11/9/2022,18:00:00,19:00:00,22,7,226,1800,0.13
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,5:00:00,6:00:00,30,38,120,1800,0.07
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,6:00:00,7:00:00,21,121,364,1800,0.20
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,7:00:00,8:00:00,21,121,2335,1800,1.30
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,8:00:00,9:00:00,21,121,1446,1800,0.80
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,9:00:00,10:00:00,21,121,1456,1800,0.81
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,10:00:00,11:00:00,21,121,1444,1800,0.80
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,11:00:00,12:00:00,21,121,1106,1800,0.61
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,12:00:00,13:00:00,21,121,1371,1800,0.76
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,13:00:00,14:00:00,21,121,1432,1800,0.80
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,14:00:00,15:00:00,21,121,1395,1800,0.78
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,15:00:00,16:00:00,21,122,1425,1800,0.79
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,16:00:00,17:00:00,21,121,1267,1800,0.70
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,17:00:00,18:00:00,21,121,1836,1800,1.02
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,5/9/2022,18:00:00,19:00:00,14,121,907,1800,0.50
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,5:00:00,6:00:00,29,38,114,1800,0.06
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,6:00:00,7:00:00,21,121,342,1800,0.19
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,7:00:00,8:00:00,23,93,1740,1800,0.97
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,8:00:00,9:00:00,21,121,1273,1800,0.71
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,9:00:00,10:00:00,21,121,1204,1800,0.67
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,10:00:00,11:00:00,21,121,1264,1800,0.70
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,11:00:00,12:00:00,21,121,905,1800,0.50
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,12:00:00,13:00:00,21,121,1179,1800,0.66
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,13:00:00,14:00:00,21,121,1228,1800,0.68
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,14:00:00,15:00:00,21,121,1204,1800,0.67
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,15:00:00,16:00:00,21,121,1195,1800,0.66
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,16:00:00,17:00:00,21,121,1378,1800,0.77
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,17:00:00,18:00:00,21,121,1626,1800,0.90
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,6/9/2022,18:00:00,19:00:00,7,121,1286,1800,0.71
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,5:00:00,6:00:00,29,38,121,1800,0.07
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,6:00:00,7:00:00,21,122,375,1800,0.21
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,7:00:00,8:00:00,46,60,1100,1800,0.61
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,8:00:00,9:00:00,21,121,1102,1800,0.61
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,9:00:00,10:00:00,21,121,990,1800,0.55
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,10:00:00,11:00:00,21,122,1095,1800,0.61
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,11:00:00,12:00:00,21,121,714,1800,0.40
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,12:00:00,13:00:00,21,121,990,1800,0.55
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,13:00:00,14:00:00,21,121,982,1800,0.55
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,14:00:00,15:00:00,21,121,987,1800,0.55
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,15:00:00,16:00:00,21,121,955,1800,0.53
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,16:00:00,17:00:00,21,121,1469,1800,0.82
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,17:00:00,18:00:00,21,121,1450,1800,0.81
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,7/9/2022,18:00:00,19:00:00,21,121,1641,1800,0.91
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,5:00:00,6:00:00,30,43,113,1800,0.06
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,6:00:00,7:00:00,21,121,351,1800,0.20
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,7:00:00,8:00:00,23,58,718,1800,0.40
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,8:00:00,9:00:00,21,121,1090,1800,0.61
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,9:00:00,10:00:00,21,121,982,1800,0.55
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,10:00:00,11:00:00,21,121,999,1800,0.56
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,11:00:00,12:00:00,21,121,731,1800,0.41
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,12:00:00,13:00:00,21,121,1022,1800,0.57
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,13:00:00,14:00:00,21,121,973,1800,0.54
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,14:00:00,15:00:00,21,121,983,1800,0.55
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,15:00:00,16:00:00,21,122,1004,1800,0.56
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,16:00:00,17:00:00,27,104,1169,1800,0.65
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,17:00:00,18:00:00,21,121,1179,1800,0.66
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,8/9/2022,18:00:00,19:00:00,21,121,1175,1800,0.65
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,5:00:00,6:00:00,29,42,109,1800,0.06
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,6:00:00,7:00:00,21,121,365,1800,0.20
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,7:00:00,8:00:00,21,121,382,1800,0.21
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,8:00:00,9:00:00,21,121,1071,1800,0.60
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,9:00:00,10:00:00,21,121,967,1800,0.54
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,10:00:00,11:00:00,21,121,953,1800,0.53
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,11:00:00,12:00:00,21,121,727,1800,0.40
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,12:00:00,13:00:00,21,122,1018,1800,0.57
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,13:00:00,14:00:00,21,121,976,1800,0.54
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,14:00:00,15:00:00,21,121,1004,1800,0.56
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,15:00:00,16:00:00,21,121,1053,1800,0.59
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,16:00:00,17:00:00,54,148,913,1800,0.51
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,17:00:00,18:00:00,21,122,919,1800,0.51
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,9/9/2022,18:00:00,19:00:00,21,121,736,1800,0.41
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,10/9/2022,5:00:00,6:00:00,39,18,132,1800,0.07
ด่านดาวคะนอง,13.6762968,100.4795587,exat,holiday,10/9/2022,6:00:00,7:00:00,28,56,381,1800,0.21
ด่านดาวคะนอง,13.6762968,100.4795587,exat,holiday,10/9/2022,7:00:00,8:00:00,21,121,889,1800,0.49
ด่านดาวคะนอง,13.6762968,100.4795587,exat,holiday,10/9/2022,8:00:00,9:00:00,34,132,1105,1800,0.61
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,10/9/2022,9:00:00,10:00:00,31,129,937,1800,0.52
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,10/9/2022,10:00:00,11:00:00,33,126,998,1800,0.55
ด่านดาวคะนอง,13.6762968,100.4795587,exat,holiday,10/9/2022,11:00:00,12:00:00,21,122,1289,1800,0.72
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,10/9/2022,12:00:00,13:00:00,30,128,1024,1800,0.57
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,10/9/2022,13:00:00,14:00:00,28,131,1027,1800,0.57
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,10/9/2022,14:00:00,15:00:00,29,129,1007,1800,0.56
ด่านดาวคะนอง,13.6762968,100.4795587,exat,working,10/9/2022,15:00:00,16:00:00,31,132,955,1800,0.53
