ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
4163,101,ควนดินสอ - เขาปู่,26+700,379 ,277 ,27 ,18 ,7 ,322 ,77 ,42 ,2 ,3 ,1154 ,18.28 ,29 ,821 ,ขท.พัทลุง,พัทลุง
4163,102,เขาปู่ - ป่าพะยอม,50+000,552 ,328 ,8 ,1 ,0 ,1469 ,78 ,21 ,4 ,2 ,2463 ,4.82 ,7 ,1700 ,ขท.พัทลุง,พัทลุง
4164,100,สี่แยกโพธิ์ทอง - เขาปู่,3+170,1707 ,905 ,31 ,8 ,2 ,504 ,161 ,108 ,68 ,36 ,3530 ,10.47 ,13 ,1385 ,ขท.พัทลุง,พัทลุง
4165,100,ชะอวด - บ้านตูล,7+500,1386 ,1077 ,17 ,8 ,4 ,1846 ,464 ,386 ,87 ,49 ,5324 ,17.81 ,16 ,1206 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4167,100,ป่าไหม้ - ไทรทอง,7+000,592 ,373 ,33 ,1 ,0 ,106 ,59 ,43 ,2 ,0 ,1209 ,9.21 ,7 ,560 ,ขท.ปัตตานี,ปัตตานี
4168,100,ต้นไทร - ปะลุกาสาเมาะ,2+500,1997 ,1609 ,0 ,0 ,0 ,1366 ,1071 ,470 ,331 ,0 ,6844 ,27.09 ,152 ,1995 ,ขท.นราธิวาส,นราธิวาส
4169,100,ทางรอบเกาะสมุย,3+500,6364 ,2621 ,234 ,81 ,17 ,6936 ,400 ,255 ,76 ,21 ,17005 ,4.63 ,60 ,6412 ,ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4170,100,สระเกศ - หัวถนน,6+000,1239 ,363 ,44 ,0 ,0 ,1088 ,57 ,2 ,0 ,0 ,2793 ,1.98 ,11 ,1573 ,ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4174,100,ลิปะน้อย - แหลมโจรคร่ำ,1+500,1631 ,693 ,119 ,33 ,3 ,1356 ,94 ,112 ,68 ,25 ,4134 ,7.31 ,12 ,1936 ,ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4176,100,ปะแต - บาละ,0+500,814 ,273 ,0 ,0 ,0 ,975 ,30 ,3 ,1 ,0 ,2096 ,1.59 ,4 ,1598 ,ขท.ยะลา,ยะลา
4177,100,เขาหมอน - บ้านพ่วง,4+000,1715 ,906 ,16 ,0 ,0 ,1956 ,144 ,124 ,93 ,0 ,4954 ,7.19 ,0 ,1508 ,ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4178,100,น้ำเกลี้ยง - หนองดุก,10+000,1095 ,1276 ,16 ,5 ,6 ,1698 ,473 ,242 ,141 ,41 ,4993 ,20.01 ,0 ,1263 ,ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4181,100,โคกทราย - ปากพะยูน,23+500,1711 ,1627 ,193 ,191 ,44 ,2240 ,517 ,313 ,108 ,30 ,6974 ,18.31 ,7 ,1487 ,ขท.พัทลุง,พัทลุง
4184,100,ควนสตอ - ด่านชายแดนวังประจัน(เขตแดนไทย/มาเลเซีย),3+500,990 ,474 ,29 ,14 ,23 ,1263 ,101 ,43 ,19 ,8 ,2964 ,7.03 ,71 ,1327 ,ขท.สตูล,สตูล
4185,100,คชาธาร - วัดมูลเหล็ก,1+000,2328 ,1041 ,12 ,6 ,0 ,731 ,314 ,321 ,97 ,41 ,4891 ,15.84 ,0 ,1469 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4186,100,โรงเหล็ก - ห้วยพาน,0+500,1837 ,1356 ,53 ,22 ,8 ,2030 ,444 ,417 ,120 ,20 ,6307 ,16.01 ,44 ,1806 ,ขท.นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4187,101,สี่แยกโพธิ์ทอง - ควนขนุน,1+443,2394 ,2082 ,21 ,6 ,2 ,2137 ,180 ,201 ,24 ,2 ,7049 ,6.78 ,24 ,2218 ,ขท.พัทลุง,พัทลุง
4188,100,ห้วยพาน - น้ำตกกรุงชิง,1+000,547 ,390 ,33 ,9 ,4 ,775 ,96 ,31 ,0 ,0 ,1885 ,7.54 ,11 ,887 ,ขท.นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4189,100,ท่าพุด - ยอดเหลือง,0+500,761 ,34 ,24 ,18 ,10 ,263 ,155 ,85 ,52 ,36 ,1438 ,23.50 ,39 ,759 ,ขท.นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4191,100,ไชยา - เขาหลัก,6+182,2106 ,1962 ,29 ,16 ,0 ,1316 ,293 ,159 ,127 ,69 ,6077 ,11.24 ,8 ,1127 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4191,100,ไชยา - เขาหลัก,22+149,1716 ,1655 ,32 ,30 ,0 ,1737 ,233 ,224 ,122 ,31 ,5780 ,12.51 ,1 ,1284 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4192,100,เกาะมุกข์ - โมถ่าย,6+500,1671 ,1613 ,48 ,4 ,0 ,1723 ,450 ,308 ,93 ,51 ,5961 ,14.99 ,5 ,1132 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4193,100,สุไหงปาดี - บือเลาะ,4+000,2341 ,2258 ,0 ,0 ,0 ,2416 ,0 ,0 ,0 ,0 ,7015 ,0.00 ,38 ,3859 ,ขท.นราธิวาส,นราธิวาส
4194,100,ควนสงสาร - กระทูน,1+700,1371 ,992 ,55 ,38 ,20 ,856 ,163 ,63 ,33 ,31 ,3622 ,10.39 ,16 ,1000 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4194,100,ควนสงสาร - กระทูน,25+607,1100 ,905 ,41 ,44 ,26 ,952 ,420 ,247 ,68 ,44 ,3847 ,18.27 ,91 ,1402 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4195,100,ควนลำภู - จันดี,0+500,792 ,456 ,53 ,18 ,8 ,1762 ,191 ,153 ,93 ,73 ,3599 ,13.12 ,7 ,421 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4195,100,ควนลำภู - จันดี,13+698,1362 ,1035 ,75 ,59 ,41 ,546 ,216 ,98 ,43 ,38 ,3513 ,10.75 ,4 ,1116 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4197,100,เขาต่อ - ปลายพระยา,11+000,2586 ,2595 ,47 ,40 ,83 ,3521 ,371 ,383 ,389 ,366 ,10381 ,15.91 ,6 ,2493 ,ขท.พังงา,กระบี่
4198,100,เขาสวนทุเรียน - อ่าวมะม่วง,0+500,636 ,374 ,0 ,0 ,0 ,1999 ,14 ,6 ,11 ,0 ,3040 ,1.02 ,14 ,1354 ,ขท.ชุมพร,ชุมพร
4199,100,บ่อพระ - ควนสามัคคี,3+000,3491 ,3156 ,779 ,334 ,0 ,683 ,599 ,170 ,162 ,126 ,9500 ,14.54 ,0 ,2895 ,ขท.สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4201,100,ช่องพลี - อ่าวพระนาง,2+000,3398 ,1405 ,60 ,8 ,6 ,1454 ,60 ,16 ,1 ,1 ,6409 ,1.59 ,1 ,4910 ,ขท.กระบี่,กระบี่
4202,100,ช่องพลี - หาดนพรัตน์ธารา,4+000,4161 ,1143 ,213 ,4 ,7 ,1781 ,59 ,6 ,0 ,2 ,7376 ,0.50 ,3 ,7796 ,ขท.กระบี่,กระบี่
4203,100,อ่าวน้ำเมา - หาดนพรัตน์ธารา,4+000,6002 ,2697 ,779 ,68 ,10 ,2025 ,88 ,3 ,0 ,0 ,11672 ,1.00 ,5 ,6310 ,ขท.กระบี่,กระบี่
4204,100,ไสไทย - สุสานหอย75ล้านปี,3+000,2457 ,1317 ,104 ,10 ,9 ,1750 ,127 ,26 ,1 ,4 ,5805 ,3.32 ,6 ,3321 ,ขท.กระบี่,กระบี่
4206,100,ห้วยน้ำขาว - เกาะกลาง,3+000,546 ,542 ,85 ,23 ,3 ,1228 ,73 ,54 ,23 ,0 ,2577 ,4.97 ,0 ,248 ,ขท.กระบี่,กระบี่
4207,100,สุคิริน - โต๊ะโม๊ะ,1+900,1540 ,1339 ,0 ,0 ,0 ,1743 ,0 ,0 ,0 ,0 ,4622 ,0.00 ,0 ,1554 ,ขท.นราธิวาส,นราธิวาส
4208,100,ทางเข้าสถานีรถไฟบางกล่ำ,3+000,2983 ,2416 ,14 ,13 ,7 ,522 ,591 ,523 ,475 ,319 ,7863 ,25.74 ,288 ,1988 ,ขท.สงขลาที่ 1,สงขลา
4211,100,แก้วแสน - นาบอน,0+500,903 ,358 ,10 ,1 ,0 ,650 ,61 ,27 ,24 ,19 ,2053 ,5.71 ,6 ,721 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4213,100,บางอิฐ - บางเทพ,0+050,4204 ,2800 ,18 ,25 ,19 ,1642 ,1492 ,2679 ,1896 ,1141 ,15916 ,46.25 ,9 ,993 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4214,100,เขาขาว - บางขัน,0+500,192 ,144 ,1 ,1 ,1 ,839 ,83 ,32 ,38 ,31 ,1362 ,13.22 ,1 ,793 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4217,100,ดุซงญอ - ไอร์ตากอ,1+000,1858 ,1858 ,0 ,0 ,0 ,1637 ,329 ,320 ,20 ,0 ,6022 ,11.00 ,19 ,1739 ,ขท.นราธิวาส,นราธิวาส
4219,100,ปลายหลิก - ทับใหม่,8+000,3197 ,103 ,27 ,4 ,0 ,1275 ,82 ,50 ,20 ,11 ,4769 ,3.42 ,4 ,2070 ,ขท.สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4223,100,ห้วยพุน - พุมเรียง,5+700,1140 ,584 ,14 ,0 ,0 ,839 ,332 ,173 ,40 ,13 ,3135 ,18.61 ,4 ,1008 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4225,100,สวนปาล์ม - คลองชี,1+300,702 ,238 ,0 ,0 ,0 ,720 ,361 ,188 ,111 ,72 ,2392 ,31.22 ,0 ,824 ,ขท.กระบี่,กระบี่
4225,100,สวนปาล์ม - คลองชี,17+700,566 ,173 ,57 ,0 ,0 ,766 ,189 ,128 ,88 ,46 ,2013 ,23.89 ,5 ,880 ,ขท.กระบี่,นครศรีธรรมราช
4225,100,สวนปาล์ม - คลองชี,31+500,282 ,109 ,0 ,0 ,0 ,1133 ,138 ,113 ,58 ,2 ,1835 ,18.82 ,8 ,955 ,ขท.กระบี่,ตรัง
4227,100,สำนักขัน - เหนือคลอง,1+700,570 ,659 ,0 ,0 ,0 ,374 ,97 ,43 ,10 ,0 ,1753 ,7.34 ,10 ,1102 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4228,100,ถ้ำพรรณรา - ทานพอ,3+000,731 ,191 ,11 ,0 ,0 ,1935 ,141 ,34 ,104 ,8 ,3155 ,9.26 ,2 ,1131 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4229,100,ช่องช้าง - นาสาร,17+000,3635 ,3437 ,0 ,0 ,0 ,3587 ,312 ,304 ,0 ,0 ,11275 ,5.30 ,0 ,2745 ,ขท.สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4230,100,ควนไม้แดง - มะนาวหวาน,10+307,817 ,367 ,23 ,27 ,5 ,1394 ,141 ,80 ,79 ,58 ,2991 ,14.75 ,13 ,945 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4232,100,ขนอม - ในเพลา,2+000,901 ,753 ,16 ,16 ,0 ,591 ,72 ,51 ,24 ,0 ,2424 ,7.13 ,23 ,847 ,ขท.นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4234,100,บนเนิน - ท่าเทียบเรือประมงปากพนัง,0+500,2279 ,2144 ,3 ,0 ,0 ,629 ,164 ,68 ,27 ,6 ,5320 ,5.02 ,27 ,1682 ,ขท.นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4235,100,บ้านนา - ปากปรน - บกหัก,1+300,2349 ,2202 ,434 ,211 ,232 ,3670 ,359 ,288 ,217 ,168 ,10130 ,17.05 ,170 ,3000 ,ขท.ตรัง,ตรัง
4235,100,บ้านนา - ปากปรน - บกหัก,30+288,479 ,319 ,65 ,49 ,40 ,1173 ,109 ,72 ,43 ,39 ,2388 ,16.55 ,73 ,1408 ,ขท.ตรัง,ตรัง
4236,100,ถนนแพรก - ลำนาว,1+400,677 ,528 ,0 ,0 ,0 ,1107 ,234 ,168 ,125 ,64 ,2903 ,20.68 ,0 ,1015 ,ขท.กระบี่,ตรัง
4236,100,ถนนแพรก - ลำนาว,37+380,236 ,182 ,130 ,20 ,0 ,985 ,171 ,122 ,72 ,57 ,1975 ,24.24 ,23 ,922 ,ขท.กระบี่,นครศรีธรรมราช
4237,100,แม่ขรี - ตะโหมด,2+400,1323 ,843 ,8 ,4 ,0 ,88 ,98 ,21 ,2 ,0 ,2387 ,4.80 ,2 ,1224 ,ขท.พัทลุง,พัทลุง
4238,100,ไม้หลา - ลานสกา,1+737,3252 ,2848 ,141 ,21 ,2 ,2218 ,1151 ,489 ,83 ,58 ,10263 ,17.83 ,38 ,2578 ,ขท.นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4240,100,ทุ่งมะพร้าว - สามแยกนิคม,1+200,2281 ,2135 ,21 ,12 ,6 ,910 ,112 ,75 ,79 ,52 ,5683 ,5.76 ,1 ,1670 ,ขท.ภูเก็ต,พังงา
4241,100,สุคิริน - ไอร์ตากอ,1+275,1842 ,1707 ,0 ,0 ,0 ,1877 ,0 ,0 ,0 ,0 ,5426 ,0.00 ,0 ,1710 ,ขท.นราธิวาส,นราธิวาส
4243,100,สะเดา - สะท้อน,3+536,842 ,496 ,6 ,1 ,0 ,887 ,50 ,33 ,7 ,2 ,2324 ,3.69 ,7 ,896 ,ขท.สงขลาที่ 2 (นาหม่อม),สงขลา
4243,100,สะเดา - สะท้อน,32+360,261 ,295 ,0 ,0 ,0 ,344 ,12 ,0 ,0 ,0 ,912 ,1.16 ,25 ,739 ,ขท.สงขลาที่ 2 (นาหม่อม),สงขลา
4244,100,เบตง - ซาโห่,1+000,163 ,97 ,0 ,0 ,0 ,158 ,87 ,0 ,0 ,0 ,505 ,16.74 ,0 ,605 ,ขท.ยะลา,ยะลา
4246,100,เขาวง - หน้าเขา,3+000,1466 ,334 ,12 ,1 ,0 ,1212 ,64 ,27 ,13 ,10 ,3139 ,3.23 ,1 ,1225 ,ขท.สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4247,100,หนองไทร - ยวนสาว,13+000,2194 ,1606 ,34 ,0 ,0 ,1253 ,368 ,164 ,66 ,17 ,5702 ,11.03 ,9 ,1162 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4248,100,ท่าเรือใต้ - เขาหัวควาย,4+000,1836 ,305 ,63 ,2 ,0 ,1175 ,182 ,122 ,39 ,0 ,3724 ,10.83 ,0 ,1460 ,ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4251,100,ห้วยไผ่ - น้ำดำ,1+700,1774 ,1680 ,36 ,26 ,0 ,1334 ,174 ,116 ,35 ,3 ,5178 ,7.11 ,7 ,1139 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4252,100,ทุ่งใหญ่ - ควนปริง,1+000,502 ,540 ,86 ,48 ,3 ,307 ,111 ,77 ,4 ,0 ,1678 ,15.10 ,15 ,536 ,ขท.กระบี่,นครศรีธรรมราช
4253,100,บ่อน้ำร้อน - บ่อกรัง,4+000,314 ,305 ,0 ,0 ,0 ,812 ,252 ,158 ,0 ,0 ,1841 ,24.31 ,1 ,838 ,ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4254,100,หนองไทร - ยางงาม,3+000,1050 ,1078 ,0 ,0 ,0 ,1156 ,170 ,98 ,30 ,23 ,3605 ,8.25 ,1 ,896 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4256,100,ต้นปาบ - วิภาวดี,4+000,2955 ,1132 ,9 ,0 ,0 ,973 ,299 ,303 ,141 ,121 ,5933 ,13.86 ,10 ,1003 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4258,100,ห้วยนาง - บ้านซา,2+200,577 ,88 ,3 ,2 ,0 ,909 ,14 ,7 ,2 ,0 ,1602 ,1.66 ,0 ,1319 ,ขท.ตรัง,ตรัง
4258,200,บ้านซา - ควนชัน,11+000,185 ,158 ,0 ,0 ,0 ,741 ,103 ,74 ,0 ,0 ,1261 ,13.95 ,0 ,896 ,ขท.กระบี่,ตรัง
4259,101,ทุ่งตาเพชร - ห้วยสลิง,22+000,1101 ,1090 ,0 ,0 ,0 ,810 ,192 ,155 ,56 ,20 ,3424 ,12.10 ,0 ,922 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4259,102,ห้วยสลิง - น้ำดำ,45+000,1220 ,1222 ,23 ,12 ,0 ,1225 ,113 ,59 ,37 ,0 ,3911 ,5.75 ,0 ,1047 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4260,100,ทุ่งโพธิ์ - บางใหญ่,3+500,1430 ,964 ,100 ,0 ,0 ,1525 ,184 ,166 ,108 ,71 ,4548 ,11.52 ,43 ,1068 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4261,100,ป่าเตียว - ทุ่งค่าย,6+100,834 ,505 ,9 ,6 ,9 ,2306 ,242 ,196 ,69 ,32 ,4208 ,12.55 ,46 ,1868 ,ขท.ตรัง,ตรัง
4262,100,บางน้ำจืด - ตะกุกเหนือ,8+500,3215 ,1476 ,17 ,12 ,2 ,938 ,553 ,394 ,207 ,133 ,6947 ,19.12 ,8 ,1174 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4263,100,หาดผก - บางอ้อ,5+550,223 ,220 ,0 ,0 ,0 ,253 ,103 ,55 ,6 ,0 ,860 ,23.35 ,3 ,554 ,ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4264,100,บ้านช่อง - หาดเลา,9+200,702 ,209 ,9 ,0 ,7 ,1905 ,41 ,28 ,26 ,6 ,2933 ,3.79 ,11 ,1524 ,ขท.ตรัง,ตรัง
4265,100,หนองนิล - คลองสงค์,5+195,1578 ,1382 ,0 ,0 ,0 ,1163 ,339 ,185 ,55 ,19 ,4721 ,12.91 ,0 ,1268 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4267,100,ห้วยนาง - หนองบัว,3+950,1917 ,892 ,66 ,7 ,0 ,3416 ,888 ,150 ,13 ,0 ,7349 ,14.28 ,15 ,2655 ,ขท.ตรัง,ตรัง
4268,100,ควนตอ - บ้านควน,6+614,1382 ,811 ,109 ,91 ,77 ,2419 ,163 ,137 ,119 ,111 ,5419 ,16.39 ,162 ,2382 ,ขท.ตรัง,ตรัง
4269,101,ห้วยยอด - คลองมวน,3+400,1149 ,278 ,4 ,0 ,0 ,2229 ,29 ,31 ,16 ,5 ,3741 ,2.12 ,0 ,1730 ,ขท.ตรัง,ตรัง
4269,102,คลองมวน - คลองโกง,14+530,5062 ,907 ,0 ,0 ,0 ,5078 ,786 ,254 ,167 ,66 ,12320 ,10.84 ,194 ,4677 ,ขท.ตรัง,ตรัง
4270,101,ห้วยยอด - ท่างิ้ว,5+000,746 ,263 ,0 ,0 ,0 ,1338 ,13 ,6 ,0 ,0 ,2366 ,0.79 ,0 ,1040 ,ขท.ตรัง,ตรัง
4270,102,ท่างิ้ว - ทุ่งชุมพล,30+900,2551 ,625 ,23 ,15 ,0 ,2659 ,555 ,0 ,0 ,0 ,6428 ,9.79 ,112 ,2299 ,ขท.ตรัง,นครศรีธรรมราช
4270,300,ลานข่อย - ไม้เสียบ,49+900,1523 ,1171 ,6 ,0 ,0 ,1890 ,354 ,272 ,97 ,53 ,5366 ,14.49 ,32 ,1190 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4272,100,ยือนัง - คลองชิง,13+750,1204 ,730 ,0 ,0 ,0 ,1196 ,40 ,2 ,0 ,0 ,3172 ,1.71 ,2 ,2643 ,ขท.ยะลา,ยะลา
4273,100,ตะบิงติงงี - สันกาหลง,1+600,683 ,938 ,16 ,2 ,2 ,974 ,206 ,130 ,29 ,1 ,2981 ,14.09 ,285 ,1509 ,ขท.ยะลา,ยะลา
4273,200,สันกาหลง - ศรีสาคร,32+625,683 ,473 ,5 ,2 ,1 ,438 ,6 ,4 ,2 ,2 ,1616 ,1.05 ,19 ,779 ,ขท.นราธิวาส,นราธิวาส
4276,100,ท่าประดู่ - สวนหมาก,2+000,184 ,112 ,0 ,0 ,0 ,523 ,75 ,76 ,16 ,0 ,986 ,16.29 ,42 ,869 ,ขท.กระบี่,ตรัง
4277,100,ท่านุ่น - ในหยง,1+800,527 ,40 ,164 ,15 ,13 ,1156 ,19 ,60 ,60 ,14 ,2068 ,8.17 ,22 ,776 ,ขท.ภูเก็ต,พังงา
4278,100,ทอนแจ้ - อ่าวตง,2+000,196 ,147 ,5 ,0 ,0 ,553 ,93 ,63 ,7 ,0 ,1064 ,16.46 ,0 ,737 ,ขท.กระบี่,ตรัง
4280,100,ทางเข้าพระราชนิเวศน์มฤคทายวัน,0+500,2032 ,360 ,0 ,74 ,24 ,30 ,0 ,0 ,0 ,0 ,2520 ,4.04 ,22 ,910 ,ขท.เพชรบุรี,เพชรบุรี
4282,100,ทางเข้าทุ่งมะพร้าว,3+800,809 ,624 ,33 ,11 ,4 ,1355 ,175 ,99 ,92 ,143 ,3345 ,13.12 ,2 ,1360 ,ขท.ภูเก็ต,พังงา
4283,100,ทางเข้ากะไหล,1+501,743 ,218 ,303 ,123 ,93 ,728 ,48 ,42 ,20 ,14 ,2332 ,15.58 ,17 ,747 ,ขท.พังงา,พังงา
4287,101,ท่าชะมวง - ควนลัง,23+924,9046 ,6706 ,1100 ,937 ,674 ,2161 ,1745 ,1605 ,1322 ,1020 ,26316 ,27.80 ,421 ,4606 ,ขท.สงขลาที่ 1,สงขลา
4289,100,สามแยกทางรถไฟ - วังสมบูรณ์,0+200,394 ,197 ,2 ,0 ,0 ,370 ,29 ,22 ,3 ,0 ,1017 ,5.78 ,1 ,1218 ,ขท.ตรัง,ตรัง
4291,100,ทางเข้าสหกรณ์สุราษฎร์ธานี,0+300,1504 ,1360 ,1 ,0 ,1 ,1178 ,394 ,205 ,120 ,123 ,4886 ,17.44 ,3 ,950 ,ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4300,100,ทางเข้ายี่งอ,1+755,2025 ,2044 ,0 ,0 ,0 ,1728 ,671 ,640 ,234 ,230 ,7572 ,22.04 ,172 ,2086 ,ขท.นราธิวาส,นราธิวาส
4302,100,หาดทรายแก้ว - ท่านุ่น,2+000,1103 ,947 ,312 ,228 ,113 ,4404 ,197 ,337 ,154 ,167 ,7962 ,0.00 ,35 ,826 ,ขท.ภูเก็ต,ภูเก็ต
4303,100,ต้นแซะ - ทุ่งโพธิ์,2+200,1564 ,1339 ,48 ,98 ,177 ,1781 ,873 ,704 ,596 ,576 ,7756 ,38.97 ,0 ,1025 ,ขท.ภูเก็ต,พังงา
4304,100,ท่านุ่น - สามแยกสะพานสารสิน,0+300,210 ,45 ,17 ,5 ,0 ,513 ,12 ,3 ,4 ,3 ,812 ,3.07 ,11 ,819 ,ขท.ภูเก็ต,พังงา
4305,100,ทุ่งสง - จำปา,9+000,2530 ,1251 ,225 ,190 ,129 ,662 ,174 ,82 ,24 ,12 ,5279 ,11.82 ,4 ,1722 ,ขท.นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4309,100,สามแยกทุ่งหวัง - สงขลา,6+679,2655 ,924 ,210 ,121 ,19 ,2030 ,230 ,71 ,32 ,21 ,6313 ,9.33 ,63 ,2614 ,ขท.สงขลาที่ 1,สงขลา
4311,100,พังงา - ทับปุด,13+900,3996 ,3648 ,342 ,157 ,155 ,2640 ,444 ,531 ,363 ,381 ,12657 ,15.37 ,21 ,1988 ,ขท.พังงา,พังงา
4315,100,บางรัก - ควนปริง,0+335,2807 ,2134 ,197 ,156 ,145 ,2871 ,456 ,439 ,308 ,209 ,9722 ,16.87 ,123 ,3302 ,ขท.ตรัง,ตรัง
